id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6p5vkrnb0SdBxqHXNPn8Zs,0.808,0.215,9,-12.205,1,0.0851,0.991,0.524,0.0906,0.866,110.894,audio_features,spotify:track:6p5vkrnb0SdBxqHXNPn8Zs,https://api.spotify.com/v1/tracks/6p5vkrnb0SdBxqHXNPn8Zs,https://api.spotify.com/v1/audio-analysis/6p5vkrnb0SdBxqHXNPn8Zs,194413,4
6p8Q6LG6m1kxAzTbUyIWN3,0.368,0.124,0,-21.742,0,0.0371,0.989,0.892,0.105,0.266,128.418,audio_features,spotify:track:6p8Q6LG6m1kxAzTbUyIWN3,https://api.spotify.com/v1/tracks/6p8Q6LG6m1kxAzTbUyIWN3,https://api.spotify.com/v1/audio-analysis/6p8Q6LG6m1kxAzTbUyIWN3,163800,3
6qxoAGlWUrVYbvq3x6S08C,0.72,0.286,5,-15.861,1,0.939,0.732,0,0.292,0.695,114.059,audio_features,spotify:track:6qxoAGlWUrVYbvq3x6S08C,https://api.spotify.com/v1/tracks/6qxoAGlWUrVYbvq3x6S08C,https://api.spotify.com/v1/audio-analysis/6qxoAGlWUrVYbvq3x6S08C,100700,5
6rIuHOee0surqjlxUWHruQ,0.317,0.0916,10,-30.682,1,0.0411,0.991,0.918,0.104,0.511,80.74,audio_features,spotify:track:6rIuHOee0surqjlxUWHruQ,https://api.spotify.com/v1/tracks/6rIuHOee0surqjlxUWHruQ,https://api.spotify.com/v1/audio-analysis/6rIuHOee0surqjlxUWHruQ,214667,4
6rd3MB90B6JcMzSsxTVX5P,0.333,0.146,2,-16.99,1,0.0353,0.947,0.000426,0.265,0.234,75.372,audio_features,spotify:track:6rd3MB90B6JcMzSsxTVX5P,https://api.spotify.com/v1/tracks/6rd3MB90B6JcMzSsxTVX5P,https://api.spotify.com/v1/audio-analysis/6rd3MB90B6JcMzSsxTVX5P,122733,3
6sHTmkp6k8genhaEHK5NxF,0.613,0.187,1,-13.959,1,0.255,0.986,0.804,0.111,0.3,116.325,audio_features,spotify:track:6sHTmkp6k8genhaEHK5NxF,https://api.spotify.com/v1/tracks/6sHTmkp6k8genhaEHK5NxF,https://api.spotify.com/v1/audio-analysis/6sHTmkp6k8genhaEHK5NxF,303493,4
6t2heLDAa5eqqLZM6yyDKw,0.757,0.49,10,-9.198,1,0.035,0.977,0.043,0.0885,0.836,105.734,audio_features,spotify:track:6t2heLDAa5eqqLZM6yyDKw,https://api.spotify.com/v1/tracks/6t2heLDAa5eqqLZM6yyDKw,https://api.spotify.com/v1/audio-analysis/6t2heLDAa5eqqLZM6yyDKw,180147,4
6tD8hbtg9YvauF84fl15sd,0.188,0.0891,0,-25.936,1,0.0326,0.974,0.896,0.124,0.164,59.946,audio_features,spotify:track:6tD8hbtg9YvauF84fl15sd,https://api.spotify.com/v1/tracks/6tD8hbtg9YvauF84fl15sd,https://api.spotify.com/v1/audio-analysis/6tD8hbtg9YvauF84fl15sd,236493,4
6tmVNRSYKtvrfhuuPnn7JK,0.858,0.249,2,-8.897,1,0.224,0.989,8.79E-05,0.181,0.611,115.858,audio_features,spotify:track:6tmVNRSYKtvrfhuuPnn7JK,https://api.spotify.com/v1/tracks/6tmVNRSYKtvrfhuuPnn7JK,https://api.spotify.com/v1/audio-analysis/6tmVNRSYKtvrfhuuPnn7JK,168413,4
6u4X5c1kV7hZrlMOD3FAco,0.441,0.0454,7,-21.884,1,0.0463,0.989,0.0752,0.0801,0.194,133.475,audio_features,spotify:track:6u4X5c1kV7hZrlMOD3FAco,https://api.spotify.com/v1/tracks/6u4X5c1kV7hZrlMOD3FAco,https://api.spotify.com/v1/audio-analysis/6u4X5c1kV7hZrlMOD3FAco,201053,3
